,date,n_deaths,n_wounded_mild,n_wounded_severe,n_victims,n_vehicles,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours
3942,2020-10-17,0.0,14.0,1.0,15.0,27.0,18.0,9.0,14.2,7.3,16.8,13.0,2020-10-17T07:04,2020-10-17T18:08,0.0,0.0,0.0
3943,2020-10-18,0.0,12.0,0.0,12.0,22.0,18.7,10.1,14.7,8.6,18.7,13.9,2020-10-18T07:05,2020-10-18T18:07,0.0,0.0,0.0
3944,2020-10-19,0.0,17.0,0.0,17.0,35.0,19.8,11.4,15.4,10.6,19.0,14.8,2020-10-19T07:06,2020-10-19T18:05,0.0,0.0,0.0
3945,2020-10-20,0.0,15.0,0.0,15.0,20.0,20.5,15.4,18.5,15.3,20.4,18.6,2020-10-20T07:08,2020-10-20T18:04,0.0,0.0,0.0
3946,2020-10-21,0.0,18.0,0.0,18.0,26.0,22.8,17.6,20.1,19.6,24.5,21.7,2020-10-21T07:09,2020-10-21T18:02,0.0,0.0,0.0
3947,2020-10-22,0.0,16.0,1.0,17.0,51.0,21.3,17.4,19.2,18.6,22.7,20.5,2020-10-22T07:10,2020-10-22T18:01,2.1,2.1,6.0
3948,2020-10-23,0.0,40.0,0.0,40.0,56.0,22.6,15.2,18.9,14.2,21.4,18.3,2020-10-23T07:11,2020-10-23T17:59,0.5,0.5,2.0
3949,2020-10-24,0.0,14.0,0.0,14.0,21.0,20.8,12.1,16.0,11.4,18.8,14.9,2020-10-24T07:12,2020-10-24T17:58,0.0,0.0,0.0
3950,2020-10-25,0.0,5.0,0.0,5.0,17.0,21.0,14.5,17.0,12.1,17.7,14.8,2020-10-25T07:13,2020-10-25T17:56,0.0,0.0,0.0
3951,2020-10-26,0.0,22.0,0.0,22.0,39.0,17.0,12.7,14.9,11.2,15.9,14.1,2020-10-26T07:14,2020-10-26T17:55,3.7,3.7,11.0
3952,2020-10-27,0.0,24.0,1.0,25.0,49.0,17.9,10.6,13.8,8.3,16.1,12.0,2020-10-27T07:16,2020-10-27T17:54,0.0,0.0,0.0
3953,2020-10-28,0.0,20.0,0.0,20.0,34.0,20.3,10.6,15.1,9.4,19.4,14.3,2020-10-28T07:17,2020-10-28T17:52,0.0,0.0,0.0
3954,2020-10-29,0.0,9.0,0.0,9.0,25.0,20.6,12.4,16.2,11.5,20.3,16.2,2020-10-29T07:18,2020-10-29T17:51,0.0,0.0,0.0
3955,2020-10-30,0.0,26.0,1.0,27.0,46.0,21.8,11.8,15.9,10.8,22.4,15.8,2020-10-30T07:19,2020-10-30T17:50,0.0,0.0,0.0
3956,2020-10-31,0.0,14.0,0.0,14.0,17.0,21.6,11.1,15.8,10.0,21.2,15.6,2020-10-31T07:20,2020-10-31T17:49,0.0,0.0,0.0
3957,2020-11-01,0.0,8.0,0.0,8.0,12.0,21.7,11.6,16.3,11.3,22.0,16.6,2020-11-01T07:22,2020-11-01T17:47,0.0,0.0,0.0
3958,2020-11-02,0.0,10.0,2.0,12.0,21.0,21.1,12.5,16.6,11.7,21.2,16.8,2020-11-02T07:23,2020-11-02T17:46,0.0,0.0,0.0
3959,2020-11-03,0.0,17.0,0.0,17.0,28.0,19.3,15.7,17.1,15.9,20.3,17.9,2020-11-03T07:24,2020-11-03T17:45,0.9,0.9,5.0
3960,2020-11-04,1.0,19.0,1.0,21.0,36.0,15.9,13.8,15.1,10.8,16.3,13.6,2020-11-04T07:25,2020-11-04T17:44,1.1,1.1,7.0
3961,2020-11-05,0.0,12.0,0.0,12.0,23.0,17.9,12.8,15.4,9.7,15.4,12.8,2020-11-05T07:26,2020-11-05T17:43,0.2,0.2,1.0
3962,2020-11-06,0.0,13.0,0.0,13.0,22.0,19.3,16.2,17.6,14.8,18.1,16.3,2020-11-06T07:28,2020-11-06T17:41,0.0,0.0,0.0
3963,2020-11-07,0.0,15.0,0.0,15.0,22.0,18.5,14.4,17.5,14.8,18.2,16.8,2020-11-07T07:29,2020-11-07T17:40,14.8,14.8,14.0
3964,2020-11-08,0.0,12.0,0.0,12.0,13.0,18.8,11.2,14.6,10.2,18.8,14.3,2020-11-08T07:30,2020-11-08T17:39,0.2,0.2,1.0
3965,2020-11-09,0.0,23.0,0.0,23.0,41.0,19.1,10.8,14.4,10.0,18.7,14.0,2020-11-09T07:31,2020-11-09T17:38,0.0,0.0,0.0
3966,2020-11-10,0.0,18.0,1.0,19.0,32.0,19.1,11.3,14.8,10.0,19.4,14.6,2020-11-10T07:32,2020-11-10T17:37,0.4,0.4,1.0
3967,2020-11-11,0.0,34.0,0.0,34.0,49.0,18.8,10.4,14.1,9.1,16.9,13.0,2020-11-11T07:34,2020-11-11T17:36,0.0,0.0,0.0
3968,2020-11-12,0.0,35.0,0.0,35.0,56.0,18.2,10.9,14.2,10.0,18.2,13.9,2020-11-12T07:35,2020-11-12T17:35,0.0,0.0,0.0
3969,2020-11-13,0.0,21.0,0.0,21.0,32.0,18.3,11.1,14.4,10.6,18.0,14.3,2020-11-13T07:36,2020-11-13T17:35,0.0,0.0,0.0
3970,2020-11-14,0.0,12.0,0.0,12.0,20.0,19.2,11.6,15.1,10.8,19.5,14.9,2020-11-14T07:37,2020-11-14T17:34,0.0,0.0,0.0
3971,2020-11-15,0.0,12.0,0.0,12.0,21.0,20.5,12.3,16.3,11.5,19.0,15.7,2020-11-15T07:38,2020-11-15T17:33,0.0,0.0,0.0
3972,2020-11-16,0.0,22.0,0.0,22.0,44.0,17.3,14.6,16.1,15.0,18.3,16.5,2020-11-16T07:40,2020-11-16T17:32,2.3,2.3,12.0
3973,2020-11-17,0.0,19.0,0.0,19.0,35.0,18.4,11.8,14.6,11.1,19.1,14.8,2020-11-17T07:41,2020-11-17T17:31,0.1,0.1,1.0
3974,2020-11-18,0.0,23.0,0.0,23.0,36.0,17.5,10.0,13.5,9.0,17.5,13.4,2020-11-18T07:42,2020-11-18T17:30,0.0,0.0,0.0
3975,2020-11-19,0.0,39.0,0.0,39.0,58.0,20.4,10.7,14.7,9.9,19.9,14.3,2020-11-19T07:43,2020-11-19T17:30,0.0,0.0,0.0
3976,2020-11-20,0.0,22.0,0.0,22.0,38.0,16.4,9.5,13.2,7.6,14.8,11.8,2020-11-20T07:44,2020-11-20T17:29,0.7,0.7,3.0
3977,2020-11-21,0.0,9.0,0.0,9.0,14.0,15.6,7.0,10.7,4.7,12.3,8.2,2020-11-21T07:45,2020-11-21T17:28,0.0,0.0,0.0
3978,2020-11-22,0.0,18.0,0.0,18.0,26.0,15.2,5.5,10.1,3.0,13.3,8.2,2020-11-22T07:47,2020-11-22T17:28,0.0,0.0,0.0
3979,2020-11-23,0.0,28.0,0.0,28.0,44.0,15.8,6.9,10.7,4.9,14.3,9.1,2020-11-23T07:48,2020-11-23T17:27,0.0,0.0,0.0
3980,2020-11-24,0.0,36.0,2.0,38.0,58.0,15.9,6.3,11.2,4.2,14.0,9.5,2020-11-24T07:49,2020-11-24T17:27,0.0,0.0,0.0
3981,2020-11-25,0.0,25.0,0.0,25.0,37.0,16.1,12.1,13.8,11.8,14.9,13.2,2020-11-25T07:50,2020-11-25T17:26,1.3,1.3,7.0
3982,2020-11-26,0.0,26.0,1.0,27.0,55.0,16.8,13.2,14.9,12.4,16.6,14.3,2020-11-26T07:51,2020-11-26T17:26,1.1,1.1,7.0
3983,2020-11-27,0.0,22.0,0.0,22.0,34.0,16.4,14.1,15.2,11.7,14.6,13.3,2020-11-27T07:52,2020-11-27T17:25,9.0,9.0,13.0
3984,2020-11-28,0.0,25.0,1.0,26.0,35.0,15.1,13.1,14.0,10.3,12.3,11.3,2020-11-28T07:53,2020-11-28T17:25,9.0,9.0,18.0
3985,2020-11-29,0.0,15.0,2.0,17.0,16.0,18.4,11.2,14.6,9.4,17.8,13.0,2020-11-29T07:54,2020-11-29T17:24,0.0,0.0,0.0
3986,2020-11-30,0.0,26.0,0.0,26.0,48.0,15.5,8.9,11.9,6.9,15.2,10.9,2020-11-30T07:55,2020-11-30T17:24,0.0,0.0,0.0
3987,2020-12-01,0.0,34.0,0.0,34.0,58.0,14.1,9.8,11.9,8.1,13.0,10.9,2020-12-01T07:56,2020-12-01T17:24,0.2,0.2,2.0
3988,2020-12-02,0.0,37.0,0.0,37.0,65.0,13.5,7.3,10.4,5.0,10.5,8.2,2020-12-02T07:57,2020-12-02T17:24,3.6,3.6,6.0
3989,2020-12-03,0.0,48.0,0.0,48.0,79.0,11.8,5.2,8.9,2.7,8.6,6.0,2020-12-03T07:58,2020-12-03T17:23,0.0,0.0,0.0
3990,2020-12-04,0.0,28.0,0.0,28.0,49.0,12.7,6.7,9.7,3.5,8.5,6.4,2020-12-04T07:59,2020-12-04T17:23,0.0,0.0,0.0
3991,2020-12-05,0.0,14.0,0.0,14.0,18.0,11.0,4.5,7.1,1.6,8.5,4.0,2020-12-05T08:00,2020-12-05T17:23,0.0,0.0,0.0
3992,2020-12-06,0.0,18.0,0.0,18.0,38.0,12.1,4.7,7.9,1.6,8.4,4.6,2020-12-06T08:01,2020-12-06T17:23,0.1,0.1,1.0
3993,2020-12-07,0.0,27.0,0.0,27.0,38.0,12.3,6.3,9.2,2.4,9.4,5.9,2020-12-07T08:02,2020-12-07T17:23,0.6,0.6,2.0
3994,2020-12-08,1.0,10.0,1.0,12.0,15.0,12.6,7.7,9.7,4.3,11.0,6.8,2020-12-08T08:03,2020-12-08T17:23,0.1,0.1,1.0
3995,2020-12-09,0.0,21.0,2.0,23.0,42.0,13.3,5.8,9.3,3.1,9.0,5.8,2020-12-09T08:04,2020-12-09T17:23,0.0,0.0,0.0
3996,2020-12-10,0.0,35.0,0.0,35.0,57.0,14.8,6.7,10.1,4.0,13.5,7.6,2020-12-10T08:05,2020-12-10T17:23,1.1,1.1,3.0
3997,2020-12-11,0.0,18.0,0.0,18.0,38.0,14.9,8.1,10.7,6.0,14.0,9.3,2020-12-11T08:06,2020-12-11T17:23,2.7,2.7,4.0
3998,2020-12-12,0.0,24.0,5.0,29.0,38.0,16.5,9.9,12.5,8.0,14.1,10.4,2020-12-12T08:06,2020-12-12T17:23,0.0,0.0,0.0
3999,2020-12-13,0.0,15.0,0.0,15.0,22.0,14.2,7.9,10.7,5.8,13.3,9.1,2020-12-13T08:07,2020-12-13T17:23,0.0,0.0,0.0
4000,2020-12-14,0.0,18.0,0.0,18.0,31.0,14.7,7.9,11.3,6.0,15.1,10.5,2020-12-14T08:08,2020-12-14T17:24,0.1,0.1,1.0
4001,2020-12-15,0.0,32.0,0.0,32.0,49.0,17.2,9.9,13.1,8.1,16.3,12.4,2020-12-15T08:09,2020-12-15T17:24,0.0,0.0,0.0
4002,2020-12-16,0.0,29.0,0.0,29.0,45.0,15.0,7.0,10.7,5.1,13.3,9.1,2020-12-16T08:09,2020-12-16T17:24,0.0,0.0,0.0
4003,2020-12-17,1.0,29.0,0.0,30.0,57.0,16.2,8.4,12.4,6.6,14.9,11.0,2020-12-17T08:10,2020-12-17T17:25,0.0,0.0,0.0
4004,2020-12-18,0.0,40.0,0.0,40.0,55.0,14.9,12.5,13.6,12.4,15.6,13.6,2020-12-18T08:10,2020-12-18T17:25,4.7,4.7,20.0
4005,2020-12-19,0.0,16.0,2.0,18.0,27.0,14.6,9.9,12.4,9.0,13.0,11.5,2020-12-19T08:11,2020-12-19T17:25,0.1,0.1,1.0
4006,2020-12-20,0.0,6.0,1.0,7.0,14.0,15.5,10.0,12.1,9.0,14.3,11.2,2020-12-20T08:12,2020-12-20T17:26,0.6,0.6,3.0
4007,2020-12-21,0.0,27.0,0.0,27.0,44.0,15.1,6.9,10.6,4.5,13.0,8.8,2020-12-21T08:12,2020-12-21T17:26,0.3,0.3,2.0
4008,2020-12-22,0.0,27.0,0.0,27.0,43.0,15.3,7.2,10.4,5.1,13.7,8.7,2020-12-22T08:13,2020-12-22T17:27,0.0,0.0,0.0
4009,2020-12-23,0.0,32.0,0.0,32.0,45.0,15.3,8.4,11.2,6.4,13.4,9.5,2020-12-23T08:13,2020-12-23T17:27,0.0,0.0,0.0
4010,2020-12-24,0.0,20.0,0.0,20.0,32.0,13.2,9.3,11.0,6.8,12.4,9.6,2020-12-24T08:13,2020-12-24T17:28,0.2,0.2,1.0
4011,2020-12-25,0.0,8.0,0.0,8.0,13.0,11.3,6.1,8.3,1.4,7.9,4.8,2020-12-25T08:14,2020-12-25T17:29,2.9,2.9,5.0
4012,2020-12-26,0.0,10.0,0.0,10.0,16.0,11.2,4.9,7.9,-0.6,7.8,3.7,2020-12-26T08:14,2020-12-26T17:29,0.0,0.0,0.0
4013,2020-12-27,0.0,6.0,0.0,6.0,7.0,9.2,1.8,5.9,-1.2,4.6,2.3,2020-12-27T08:14,2020-12-27T17:30,0.0,0.0,0.0
4014,2020-12-28,0.0,16.0,0.0,16.0,27.0,12.0,8.4,10.0,2.7,6.7,4.7,2020-12-28T08:15,2020-12-28T17:31,0.0,0.0,0.0
4015,2020-12-29,0.0,13.0,0.0,13.0,23.0,12.1,6.7,9.2,2.5,7.5,4.8,2020-12-29T08:15,2020-12-29T17:32,0.0,0.0,0.0
4016,2020-12-30,0.0,22.0,0.0,22.0,38.0,12.0,4.9,7.8,1.4,8.7,4.6,2020-12-30T08:15,2020-12-30T17:32,0.0,0.0,0.0
4017,2020-12-31,0.0,12.0,0.0,12.0,21.0,12.4,3.6,7.7,0.4,8.1,4.3,2020-12-31T08:15,2020-12-31T17:33,0.1,0.1,1.0
4018,2021-01-01,0.0,14.0,0.0,14.0,13.0,9.8,5.2,7.5,3.0,8.0,5.0,2021-01-01T08:15,2021-01-01T17:34,0.7,0.7,5.0
4019,2021-01-02,0.0,19.0,0.0,19.0,33.0,8.5,3.5,6.0,0.8,5.9,3.4,2021-01-02T08:15,2021-01-02T17:35,0.0,0.0,0.0
4020,2021-01-03,0.0,18.0,0.0,18.0,29.0,9.0,3.1,6.3,0.2,5.6,3.3,2021-01-03T08:15,2021-01-03T17:36,0.1,0.1,1.0
4021,2021-01-04,0.0,15.0,1.0,16.0,25.0,9.3,1.8,5.0,-1.4,5.4,1.8,2021-01-04T08:15,2021-01-04T17:36,0.0,0.0,0.0
4022,2021-01-05,0.0,24.0,0.0,24.0,28.0,8.0,1.5,4.6,-1.8,5.5,1.6,2021-01-05T08:15,2021-01-05T17:37,0.0,0.0,0.0
4023,2021-01-06,0.0,8.0,0.0,8.0,9.0,8.5,1.2,4.6,-2.0,6.2,1.7,2021-01-06T08:15,2021-01-06T17:38,0.0,0.0,0.0
4024,2021-01-07,0.0,19.0,0.0,19.0,33.0,7.1,4.1,5.3,0.6,3.7,2.0,2021-01-07T08:15,2021-01-07T17:39,0.0,0.0,0.0
4025,2021-01-08,0.0,31.0,1.0,32.0,55.0,8.4,1.3,5.1,-2.0,5.4,1.5,2021-01-08T08:15,2021-01-08T17:40,0.0,0.0,0.0
4026,2021-01-09,0.0,6.0,0.0,6.0,14.0,6.8,4.6,6.2,-1.4,0.6,-0.2,2021-01-09T08:15,2021-01-09T17:41,20.5,18.9,21.0
4027,2021-01-10,0.0,6.0,0.0,6.0,12.0,8.8,6.3,7.3,-0.8,4.7,2.2,2021-01-10T08:15,2021-01-10T17:42,1.8,1.5,5.0
4028,2021-01-11,0.0,28.0,0.0,28.0,46.0,8.9,3.3,6.3,0.5,6.3,3.6,2021-01-11T08:14,2021-01-11T17:43,0.9,0.9,6.0
4029,2021-01-12,0.0,18.0,2.0,20.0,36.0,9.3,1.9,4.9,-1.5,7.0,1.8,2021-01-12T08:14,2021-01-12T17:45,0.0,0.0,0.0
4030,2021-01-13,0.0,26.0,1.0,27.0,37.0,13.3,3.3,7.1,-0.1,11.6,4.4,2021-01-13T08:14,2021-01-13T17:46,0.0,0.0,0.0
4031,2021-01-14,0.0,17.0,0.0,17.0,30.0,11.8,3.9,6.9,0.8,9.8,4.3,2021-01-14T08:13,2021-01-14T17:47,0.0,0.0,0.0
4032,2021-01-15,0.0,27.0,2.0,29.0,49.0,12.1,4.4,7.9,1.3,10.5,5.4,2021-01-15T08:13,2021-01-15T17:48,0.0,0.0,0.0
4033,2021-01-16,0.0,14.0,1.0,15.0,29.0,12.4,4.2,7.9,1.4,9.8,5.5,2021-01-16T08:12,2021-01-16T17:49,0.0,0.0,0.0
4034,2021-01-17,0.0,7.0,0.0,7.0,11.0,16.4,5.1,9.4,1.9,14.9,6.9,2021-01-17T08:12,2021-01-17T17:50,0.0,0.0,0.0
4035,2021-01-18,0.0,18.0,0.0,18.0,27.0,12.9,7.1,9.5,4.9,10.8,7.7,2021-01-18T08:11,2021-01-18T17:51,2.1,2.1,11.0
4036,2021-01-19,0.0,32.0,0.0,32.0,46.0,13.7,4.3,8.6,1.7,10.5,6.0,2021-01-19T08:11,2021-01-19T17:53,0.0,0.0,0.0
4037,2021-01-20,0.0,15.0,0.0,15.0,29.0,12.8,6.3,9.6,3.8,9.8,7.2,2021-01-20T08:10,2021-01-20T17:54,0.0,0.0,0.0
4038,2021-01-21,0.0,26.0,0.0,26.0,36.0,15.7,7.0,11.0,4.3,11.2,8.2,2021-01-21T08:10,2021-01-21T17:55,0.0,0.0,0.0
4039,2021-01-22,0.0,19.0,0.0,19.0,27.0,14.4,9.5,11.9,5.0,9.5,7.6,2021-01-22T08:09,2021-01-22T17:56,3.9,3.9,4.0
4040,2021-01-23,0.0,12.0,0.0,12.0,14.0,14.9,8.1,10.8,3.6,9.1,6.2,2021-01-23T08:08,2021-01-23T17:57,0.0,0.0,0.0
4041,2021-01-24,0.0,14.0,0.0,14.0,25.0,15.2,10.5,12.4,7.1,12.3,9.2,2021-01-24T08:07,2021-01-24T17:59,0.0,0.0,0.0
4042,2021-01-25,0.0,19.0,0.0,19.0,34.0,14.3,9.2,11.2,5.8,12.8,8.3,2021-01-25T08:07,2021-01-25T18:00,0.0,0.0,0.0
4043,2021-01-26,0.0,28.0,1.0,29.0,40.0,12.2,7.4,9.8,5.4,9.3,7.7,2021-01-26T08:06,2021-01-26T18:01,2.3,2.3,12.0
4044,2021-01-27,0.0,34.0,0.0,34.0,54.0,16.7,5.9,10.4,3.3,15.7,8.6,2021-01-27T08:05,2021-01-27T18:02,0.0,0.0,0.0
4045,2021-01-28,0.0,24.0,0.0,24.0,45.0,18.6,8.7,13.0,7.3,18.2,12.1,2021-01-28T08:04,2021-01-28T18:04,0.0,0.0,0.0
4046,2021-01-29,0.0,23.0,1.0,24.0,41.0,20.3,10.3,14.4,8.8,20.3,13.5,2021-01-29T08:03,2021-01-29T18:05,0.0,0.0,0.0
4047,2021-01-30,0.0,9.0,0.0,9.0,7.0,17.8,9.1,13.0,7.2,13.6,10.8,2021-01-30T08:02,2021-01-30T18:06,0.2,0.2,1.0
4048,2021-01-31,0.0,6.0,1.0,7.0,13.0,17.4,10.4,13.0,6.2,14.1,9.3,2021-01-31T08:01,2021-01-31T18:07,0.1,0.1,1.0
4049,2021-02-01,0.0,25.0,1.0,26.0,39.0,19.4,12.5,15.3,9.4,16.5,12.6,2021-02-01T08:00,2021-02-01T18:09,0.0,0.0,0.0
4050,2021-02-02,0.0,44.0,0.0,44.0,62.0,18.9,9.2,13.0,7.3,17.4,11.5,2021-02-02T07:59,2021-02-02T18:10,0.0,0.0,0.0
4051,2021-02-03,0.0,17.0,0.0,17.0,32.0,19.6,9.4,13.7,7.2,17.1,11.6,2021-02-03T07:58,2021-02-03T18:11,0.0,0.0,0.0
4052,2021-02-04,0.0,32.0,1.0,33.0,47.0,16.8,9.4,12.2,7.9,16.4,11.5,2021-02-04T07:57,2021-02-04T18:12,0.1,0.1,1.0
4053,2021-02-05,0.0,26.0,0.0,26.0,49.0,17.1,10.4,13.1,9.1,14.6,11.4,2021-02-05T07:56,2021-02-05T18:14,0.0,0.0,0.0
4054,2021-02-06,0.0,19.0,3.0,22.0,32.0,16.5,10.8,14.0,9.3,15.0,12.0,2021-02-06T07:55,2021-02-06T18:15,0.0,0.0,0.0
4055,2021-02-07,0.0,9.0,0.0,9.0,18.0,12.1,8.5,10.2,6.7,10.4,8.7,2021-02-07T07:54,2021-02-07T18:16,7.3,7.3,14.0
4056,2021-02-08,0.0,20.0,0.0,20.0,32.0,12.6,8.4,10.2,4.5,9.8,7.2,2021-02-08T07:53,2021-02-08T18:17,1.9,1.9,4.0
4057,2021-02-09,0.0,22.0,0.0,22.0,33.0,14.1,8.8,11.4,5.7,9.7,7.8,2021-02-09T07:52,2021-02-09T18:19,1.3,1.3,6.0
4058,2021-02-10,0.0,32.0,0.0,32.0,61.0,15.2,9.5,11.4,6.3,13.1,8.7,2021-02-10T07:50,2021-02-10T18:20,1.3,1.3,4.0
4059,2021-02-11,0.0,17.0,0.0,17.0,24.0,16.0,5.7,10.5,3.5,13.5,8.5,2021-02-11T07:49,2021-02-11T18:21,0.0,0.0,0.0
4060,2021-02-12,0.0,34.0,0.0,34.0,63.0,15.6,8.2,11.6,6.7,14.6,10.5,2021-02-12T07:48,2021-02-12T18:22,8.0,8.0,6.0
4061,2021-02-13,0.0,23.0,0.0,23.0,33.0,14.1,9.4,11.7,8.4,12.6,10.5,2021-02-13T07:46,2021-02-13T18:24,2.7,2.7,8.0
4062,2021-02-14,0.0,15.0,0.0,15.0,21.0,11.3,8.4,9.4,5.4,10.0,6.6,2021-02-14T07:45,2021-02-14T18:25,3.2,3.2,12.0
4063,2021-02-15,0.0,19.0,0.0,19.0,29.0,11.0,8.1,9.7,6.1,8.9,7.5,2021-02-15T07:44,2021-02-15T18:26,0.7,0.7,4.0
4064,2021-02-16,0.0,20.0,2.0,22.0,36.0,14.9,9.3,11.6,6.7,11.4,8.6,2021-02-16T07:42,2021-02-16T18:27,0.2,0.2,2.0
4065,2021-02-17,0.0,17.0,2.0,19.0,29.0,15.7,7.6,11.0,6.2,13.9,9.5,2021-02-17T07:41,2021-02-17T18:28,0.0,0.0,0.0
4066,2021-02-18,0.0,22.0,0.0,22.0,32.0,14.7,8.3,10.8,6.6,12.7,9.2,2021-02-18T07:40,2021-02-18T18:30,0.0,0.0,0.0
4067,2021-02-19,0.0,45.0,1.0,46.0,55.0,15.4,7.6,10.6,5.5,13.3,8.9,2021-02-19T07:38,2021-02-19T18:31,0.0,0.0,0.0
4068,2021-02-20,0.0,8.0,0.0,8.0,16.0,14.8,7.3,10.5,5.6,13.4,9.1,2021-02-20T07:37,2021-02-20T18:32,0.0,0.0,0.0
4069,2021-02-21,0.0,8.0,0.0,8.0,15.0,14.9,9.9,12.8,8.0,10.4,9.2,2021-02-21T07:35,2021-02-21T18:33,0.5,0.5,2.0
4070,2021-02-22,0.0,14.0,0.0,14.0,21.0,14.4,11.7,13.5,10.1,13.8,12.4,2021-02-22T07:34,2021-02-22T18:35,5.1,5.1,17.0
4071,2021-02-23,0.0,25.0,0.0,25.0,41.0,16.7,11.1,13.4,9.8,16.6,12.7,2021-02-23T07:33,2021-02-23T18:36,0.4,0.4,2.0
4072,2021-02-24,0.0,31.0,0.0,31.0,56.0,16.1,11.1,13.2,10.7,15.6,12.7,2021-02-24T07:31,2021-02-24T18:37,0.0,0.0,0.0
4073,2021-02-25,0.0,23.0,0.0,23.0,39.0,15.9,9.0,11.9,7.2,14.0,10.8,2021-02-25T07:30,2021-02-25T18:38,0.0,0.0,0.0
4074,2021-02-26,0.0,25.0,2.0,27.0,51.0,15.1,9.0,11.4,8.0,14.1,10.4,2021-02-26T07:28,2021-02-26T18:39,0.0,0.0,0.0
4075,2021-02-27,0.0,24.0,1.0,25.0,35.0,15.6,6.8,11.3,5.2,14.0,10.0,2021-02-27T07:26,2021-02-27T18:40,0.0,0.0,0.0
4076,2021-02-28,0.0,3.0,0.0,3.0,10.0,15.7,8.5,11.7,6.4,12.7,9.7,2021-02-28T07:25,2021-02-28T18:42,0.4,0.4,2.0
4077,2021-03-01,1.0,14.0,0.0,15.0,24.0,15.0,10.9,12.6,8.9,12.1,10.3,2021-03-01T07:23,2021-03-01T18:43,0.0,0.0,0.0
4078,2021-03-02,0.0,14.0,0.0,14.0,26.0,14.6,11.3,12.7,8.1,12.2,10.3,2021-03-02T07:22,2021-03-02T18:44,1.3,1.3,5.0
4079,2021-03-03,0.0,22.0,3.0,25.0,39.0,14.9,10.5,12.2,9.3,14.0,11.3,2021-03-03T07:20,2021-03-03T18:45,0.0,0.0,0.0
4080,2021-03-04,0.0,28.0,0.0,28.0,45.0,14.9,10.6,12.2,9.7,13.9,11.2,2021-03-04T07:19,2021-03-04T18:46,0.0,0.0,0.0
4081,2021-03-05,0.0,24.0,0.0,24.0,36.0,15.1,8.0,11.1,6.2,13.7,9.9,2021-03-05T07:17,2021-03-05T18:47,0.9,0.9,2.0
4082,2021-03-06,0.0,12.0,0.0,12.0,14.0,14.5,9.4,11.8,8.1,12.8,10.2,2021-03-06T07:15,2021-03-06T18:49,0.2,0.2,2.0
4083,2021-03-07,0.0,12.0,0.0,12.0,23.0,14.3,9.8,11.7,8.0,12.5,10.2,2021-03-07T07:14,2021-03-07T18:50,0.7,0.7,5.0
4084,2021-03-08,0.0,23.0,0.0,23.0,34.0,13.8,9.6,11.7,8.1,12.6,10.0,2021-03-08T07:12,2021-03-08T18:51,2.9,2.9,15.0
4085,2021-03-09,0.0,26.0,0.0,26.0,43.0,14.3,8.2,10.8,6.2,12.6,9.2,2021-03-09T07:11,2021-03-09T18:52,1.6,1.6,7.0
4086,2021-03-10,0.0,32.0,1.0,33.0,51.0,14.9,8.0,11.0,6.1,13.2,9.0,2021-03-10T07:09,2021-03-10T18:53,0.0,0.0,0.0
4087,2021-03-11,0.0,28.0,1.0,29.0,47.0,18.0,6.0,11.9,3.5,15.5,9.5,2021-03-11T07:07,2021-03-11T18:54,0.0,0.0,0.0
4088,2021-03-12,1.0,26.0,0.0,27.0,51.0,14.0,9.7,11.8,8.1,12.5,10.3,2021-03-12T07:06,2021-03-12T18:55,0.0,0.0,0.0
4089,2021-03-13,0.0,15.0,0.0,15.0,25.0,17.4,8.0,12.1,6.2,14.1,9.7,2021-03-13T07:04,2021-03-13T18:57,0.0,0.0,0.0
4090,2021-03-14,0.0,11.0,0.0,11.0,17.0,15.8,7.3,11.4,4.9,13.6,9.4,2021-03-14T07:02,2021-03-14T18:58,0.8,0.8,4.0
4091,2021-03-15,0.0,21.0,0.0,21.0,43.0,16.5,8.7,11.8,7.2,13.6,10.1,2021-03-15T07:01,2021-03-15T18:59,1.3,1.3,4.0
4092,2021-03-16,0.0,30.0,0.0,30.0,44.0,16.2,7.5,11.7,6.0,14.3,10.3,2021-03-16T06:59,2021-03-16T19:00,0.0,0.0,0.0
4093,2021-03-17,0.0,27.0,0.0,27.0,60.0,18.1,7.7,12.7,6.0,16.6,11.1,2021-03-17T06:57,2021-03-17T19:01,0.2,0.2,1.0
4094,2021-03-18,0.0,36.0,0.0,36.0,57.0,13.4,8.6,10.9,5.9,11.0,8.6,2021-03-18T06:56,2021-03-18T19:02,3.2,3.2,13.0
4095,2021-03-19,0.0,19.0,0.0,19.0,39.0,9.2,6.3,7.5,3.4,7.4,5.0,2021-03-19T06:54,2021-03-19T19:03,17.2,16.9,21.0
4096,2021-03-20,0.0,25.0,2.0,27.0,38.0,13.8,6.1,9.6,0.7,10.6,5.0,2021-03-20T06:52,2021-03-20T19:04,0.5,0.5,2.0
4097,2021-03-21,0.0,14.0,0.0,14.0,28.0,15.4,3.9,9.5,0.8,12.8,6.9,2021-03-21T06:51,2021-03-21T19:05,0.0,0.0,0.0
4098,2021-03-22,0.0,25.0,0.0,25.0,43.0,15.7,5.7,10.7,3.2,13.6,8.5,2021-03-22T06:49,2021-03-22T19:06,0.0,0.0,0.0
